"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 3",1,0,2659034,20,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",118,3219595912564052,3219595912568221,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,21,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",123,3219595912580700,3219595912584188,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,22,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",128,3219595912591153,3219595912594321,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,23,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",133,3219595912602922,3219595912606290,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,24,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",140,3219595912668346,3219595912671153,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,25,11,"__amd_rocclr_copyBuffer",147,3219595912697730,3219595912699214,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,26,11,"__amd_rocclr_copyBuffer",149,3219595912702924,3219595912704207,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,27,11,"__amd_rocclr_copyBuffer",153,3219595912713617,3219595912715180,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,28,11,"__amd_rocclr_copyBuffer",155,3219595912718586,3219595912719949,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,29,109,"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_kernel(float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",159,3219595912731809,3219595912739346,1024,0,24,0,64,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,30,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",164,3219595912743466,3219595912746553,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,31,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",171,3219595912766834,3219595912783713,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,32,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",190,3219595912822077,3219595912825364,0,0,8,0,32,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,33,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",199,3219595912847051,3219595912850218,1024,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,34,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",204,3219595912855649,3219595912880024,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,35,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",209,3219595912880047,3219595912903541,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,36,70,"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",214,3219595912903830,3219595912907238,0,0,12,4,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,37,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",223,3219595912928002,3219595912974428,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,38,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",230,3219595912992470,3219595912995357,0,0,8,0,32,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,39,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",243,3219595913021838,3219595913024725,1024,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,40,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",248,3219595913030218,3219595913047257,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,41,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",253,3219595913047317,3219595913061630,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,42,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",258,3219595913061467,3219595913079869,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,43,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",263,3219595913080014,3219595913083822,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,44,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",268,3219595913083851,3219595913087660,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,45,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",273,3219595913087664,3219595913091633,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,46,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",278,3219595913091590,3219595913095038,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,47,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",285,3219595913130919,3219595913134086,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,48,11,"__amd_rocclr_copyBuffer",292,3219595913153416,3219595913154860,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,49,11,"__amd_rocclr_copyBuffer",294,3219595913158327,3219595913159129,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,50,11,"__amd_rocclr_copyBuffer",298,3219595913166207,3219595913167690,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,51,11,"__amd_rocclr_copyBuffer",300,3219595913171271,3219595913172674,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,52,109,"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_kernel(float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",304,3219595913181414,3219595913187428,1024,0,24,0,64,256,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,53,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",309,3219595913200680,3219595913204008,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,54,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",316,3219595913222473,3219595913238951,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,55,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",335,3219595913272244,3219595913274930,0,0,8,0,32,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,56,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",344,3219595913296505,3219595913299472,1024,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,57,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",349,3219595913304841,3219595913328695,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,58,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",354,3219595913328633,3219595913351726,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,59,70,"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",359,3219595913351680,3219595913355168,0,0,12,4,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,60,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",368,3219595913376560,3219595913422144,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,61,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",375,3219595913442512,3219595913445439,0,0,8,0,32,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,62,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",388,3219595913470777,3219595913473703,1024,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,63,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",395,3219595913492504,3219595913516960,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,64,11,"__amd_rocclr_copyBuffer",406,3219595913540645,3219595913542409,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,65,11,"__amd_rocclr_copyBuffer",408,3219595913545932,3219595913547095,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,66,11,"__amd_rocclr_copyBuffer",410,3219595913551176,3219595913552620,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,67,11,"__amd_rocclr_copyBuffer",412,3219595913557580,3219595913559143,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,68,11,"__amd_rocclr_copyBuffer",418,3219595913569165,3219595913570729,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,69,11,"__amd_rocclr_copyBuffer",420,3219595913574115,3219595913575678,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,70,11,"__amd_rocclr_copyBuffer",422,3219595913581882,3219595913583446,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,71,11,"__amd_rocclr_copyBuffer",424,3219595913587236,3219595913589000,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,72,11,"__amd_rocclr_copyBuffer",436,3219595913617110,3219595913619676,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,73,11,"__amd_rocclr_copyBuffer",442,3219595913642062,3219595913645670,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,74,86,"microllm::ops::hip::(anonymous namespace)::embedding_kernel(float const*, int const*, float*, long, long, long)",446,3219595913663688,3219595913666775,0,0,16,0,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,75,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",451,3219595913672777,3219595913676626,1024,0,12,4,32,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,76,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",456,3219595913681828,3219595913699068,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,77,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",461,3219595913699228,3219595913717589,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,78,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",466,3219595913717368,3219595913732523,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,79,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",471,3219595913732653,3219595913736582,0,0,20,4,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,80,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",476,3219595913736505,3219595913740514,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,81,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",481,3219595913740514,3219595913744523,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,82,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",486,3219595913744555,3219595913748043,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,83,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",493,3219595913773268,3219595913776355,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,84,11,"__amd_rocclr_copyBuffer",500,3219595913795448,3219595913796931,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,85,11,"__amd_rocclr_copyBuffer",502,3219595913810572,3219595913812216,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,86,11,"__amd_rocclr_copyBuffer",506,3219595913820930,3219595913822774,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,87,11,"__amd_rocclr_copyBuffer",508,3219595913826153,3219595913827236,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,88,109,"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_kernel(float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",512,3219595913833954,3219595913840369,1024,0,24,0,64,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,89,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",517,3219595913844214,3219595913847422,0,0,20,4,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,90,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",524,3219595913867384,3219595913884343,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,91,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",543,3219595913917048,3219595913919975,0,0,8,0,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,92,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",552,3219595913940275,3219595913943603,1024,0,12,4,32,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,93,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",557,3219595913948554,3219595913966114,0,0,16,0,48,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,94,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",562,3219595913966032,3219595913982951,0,0,16,0,48,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,95,70,"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",567,3219595913982992,3219595913986440,0,0,12,4,32,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,96,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",576,3219595914016986,3219595914049741,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,97,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",583,3219595914069170,3219595914071214,0,0,8,0,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,98,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",596,3219595914098391,3219595914101518,1024,0,12,4,32,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,99,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",601,3219595914105727,3219595914122766,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,100,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",606,3219595914122752,3219595914132054,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,101,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",611,3219595914131934,3219595914140674,0,0,16,0,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,102,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",616,3219595914140796,3219595914144685,0,0,20,4,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,103,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",621,3219595914144724,3219595914148171,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,104,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",626,3219595914151368,3219595914153733,0,0,20,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,105,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",631,3219595914163567,3219595914167175,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,106,93,"microllm::ops::hip::(anonymous namespace)::rope_kernel(float const*, float*, long, long, long, long, long, float)",638,3219595914189294,3219595914192581,0,0,28,4,48,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,107,11,"__amd_rocclr_copyBuffer",645,3219595914210782,3219595914212546,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,108,11,"__amd_rocclr_copyBuffer",647,3219595914216016,3219595914217098,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,109,11,"__amd_rocclr_copyBuffer",651,3219595914224431,3219595914226035,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,110,11,"__amd_rocclr_copyBuffer",653,3219595914229468,3219595914230551,0,0,16,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,111,109,"microllm::ops::hip::(anonymous namespace)::causal_gqa_attention_kernel(float const*, float const*, float const*, float*, float*, long, long, long, long, long, long, float)",657,3219595914240106,3219595914247764,1024,0,24,0,64,256,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,112,138,"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",662,3219595914247533,3219595914251301,0,0,20,4,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,113,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",669,3219595914269462,3219595914286581,0,0,16,0,48,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,114,110,"void microllm::ops::hip::(anonymous namespace)::add_typed_kernel<float>(float const*, float const*, float*, long)",688,3219595914320428,3219595914322994,0,0,8,0,32,256,1,1,512,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,115,135,"microllm::ops::hip::(anonymous namespace)::rms_norm_kernel(float const*, float const*, float*, long, long, float)",697,3219595914342928,3219595914346095,1024,0,12,4,32,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,116,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",702,3219595914355112,3219595914371990,0,0,16,0,48,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,117,54,"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",707,3219595914375112,3219595914391990,0,0,16,0,48,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 3",1,0,2659034,118,70,"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",712,3219595914392048,3219595914395496,0,0,12,4,32,256,1,1,1024,1,1
