"Name","Calls","TotalDurationNs","AverageNs","Percentage","MinNs","MaxNs","StdDev"
"void microllm::ops::hip::(anonymous namespace)::swiglu_typed_kernel<float>(float const*, float const*, float*, long)",560,1978438,3532.925000,1.71,1804,5693,351.058779
"__amd_rocclr_copyBuffer",303,1700155,5611.072607,1.47,3167,9301,1181.199966
"void microllm::ops::hip::(anonymous namespace)::matmul_typed_kernel<float>(float const*, float const*, float*, long, long, long, long)",56,902733,16120.232143,0.7784,4811,137072,18469.999328
"microllm::runtime::detail::(anonymous namespace)::strided_copy_kernel(std::byte*, std::byte const*, unsigned long, long, microllm::runtime::detail::(anonymous namespace)::Layout)",140,520141,3715.292857,0.4485,3007,11947,812.087474
"microllm::ops::hip::(anonymous namespace)::causal_softmax_kernel(float const*, float*, long, long)",28,251332,8976.142857,0.2167,7457,9703,587.074525
"microllm::ops::hip::(anonymous namespace)::repeat_interleave_kernel(float const*, float*, long, long, long, long)",56,171070,3054.821429,0.1475,2165,7938,863.060919
"void microllm::ops::hip::(anonymous namespace)::scale_typed_kernel<float>(float const*, float*, long, float)",28,53682,1917.214286,0.0463,1564,2406,208.494135
"microllm::ops::hip::(anonymous namespace)::embedding_kernel(float const*, int const*, float*, long, long, long)",20,50595,2529.750000,0.0436,2045,4290,476.671891
"microllm::ops::hip::(anonymous namespace)::argmax_finalize_kernel(float const*, int*, long)",8,39490,4936.250000,0.0341,3488,5292,591.322187
"microllm::ops::hip::(anonymous namespace)::argmax_partial_kernel(float const*, float*, long)",8,37443,4680.375000,0.0323,4249,5212,322.823675
"__amd_rocclr_fillBufferAligned",1,7416,7416.000000,6.395e-03,7416,7416,0.00000000e+00
